OCCURRED NIGHT,UCR CRIME CATEGORY NIGHT,PREMISE TYPE NIGHT,OCCURRED DAY,UCR CRIME CATEGORY DAY,PREMISE TYPE DAY
01/24/2024 5:00,BURGLARY,APARTMENT,01/25/2023 11:21,AGGRAVATED ASSAULT,GROCERY / SUPER MARKET
01/24/2024 5:00,LARCENY-THEFT,DRIVEWAY,01/25/2023 11:30,LARCENY-THEFT,APARTMENT
01/24/2024 20:00,ROBBERY,ALLEY,01/25/2023 11:35,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 20:00,LARCENY-THEFT,APARTMENT,01/25/2023 11:38,AGGRAVATED ASSAULT,CONVENIENCE MARKET / STORE
01/24/2024 20:03,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/25/2023 12:00,LARCENY-THEFT,VEHICLE
01/24/2024 20:06,ROBBERY,STREET / ROADWAY / SIDEWALK,01/25/2023 12:00,LARCENY-THEFT,GROCERY / SUPER MARKET
01/24/2024 20:14,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/25/2023 12:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/24/2024 20:19,ROBBERY,APARTMENT,01/25/2023 12:17,ROBBERY,STREET / ROADWAY / SIDEWALK
01/24/2024 20:30,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/25/2023 12:40,DRUG OFFENSE,PARKING LOT
01/24/2024 20:30,MOTOR VEHICLE THEFT,APARTMENT,01/25/2023 12:56,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/24/2024 20:31,ROBBERY,PARKING LOT,01/25/2023 13:04,AGGRAVATED ASSAULT,APARTMENT
01/24/2024 20:34,LARCENY-THEFT,CONVENIENCE MARKET / STORE,01/25/2023 13:15,AGGRAVATED ASSAULT,APARTMENT
01/24/2024 20:39,ROBBERY,APARTMENT,01/25/2023 13:20,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/24/2024 20:45,BURGLARY,STOREROOM/SHED (COMMERCIAL),01/25/2023 13:23,ARSON,ALLEY
01/24/2024 21:19,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/25/2023 13:27,RAPE,SINGLE FAMILY HOUSE
01/24/2024 21:20,AGGRAVATED ASSAULT,GROCERY / SUPER MARKET,01/25/2023 13:30,LARCENY-THEFT,SCHOOL-ELEMENTARY/SECONDARY
01/24/2024 21:30,MOTOR VEHICLE THEFT,APARTMENT,01/25/2023 13:40,DRUG OFFENSE,VEHICLE
01/24/2024 21:30,BURGLARY,SINGLE FAMILY HOUSE,01/25/2023 13:43,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 21:30,MOTOR VEHICLE THEFT,APARTMENT,01/25/2023 14:00,LARCENY-THEFT,DRUG STORE
01/24/2024 22:00,ROBBERY,STREET / ROADWAY / SIDEWALK,01/25/2023 14:00,LARCENY-THEFT,PARKING LOT
01/24/2024 22:00,LARCENY-THEFT,PARKING LOT,01/25/2023 14:03,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 22:00,MOTOR VEHICLE THEFT,DRIVEWAY,01/25/2023 14:10,LARCENY-THEFT,AIRPORT
01/24/2024 22:00,LARCENY-THEFT,CONSTRUCTION SITE,01/25/2023 14:15,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/24/2024 22:15,ROBBERY,CONVENIENCE MARKET / STORE,01/25/2023 14:30,BURGLARY,SINGLE FAMILY HOUSE
01/24/2024 22:17,MOTOR VEHICLE THEFT,WAREHOUSE / FACTORY,01/25/2023 14:40,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/24/2024 22:30,AGGRAVATED ASSAULT,APARTMENT,01/25/2023 14:45,ROBBERY,PARK / PLAYGROUND
01/24/2024 23:00,LARCENY-THEFT,PARKING LOT,01/25/2023 15:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/24/2024 23:00,MOTOR VEHICLE THEFT,RESTAURANT,01/25/2023 15:14,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 23:00,LARCENY-THEFT,PARKING LOT,01/25/2023 15:20,LARCENY-THEFT,SPECIALTY STORE
01/24/2024 23:10,AGGRAVATED ASSAULT,FIELD/WOODS,01/25/2023 15:30,MOTOR VEHICLE THEFT,CONDO / TOWNHOUSE
01/24/2024 23:40,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/25/2023 15:47,BURGLARY,SINGLE FAMILY HOUSE
01/25/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/25/2023 16:00,LARCENY-THEFT,PARKING LOT
01/25/2024 0:00,LARCENY-THEFT,APARTMENT,01/25/2023 16:00,LARCENY-THEFT,GAS / SERVICE STATION
01/25/2024 0:00,LARCENY-THEFT,APARTMENT,01/25/2023 16:00,LARCENY-THEFT,CONSTRUCTION SITE
01/25/2024 0:00,MOTOR VEHICLE THEFT,APARTMENT,01/25/2023 16:00,MOTOR VEHICLE THEFT,PARK / PLAYGROUND
01/25/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/25/2023 16:00,LARCENY-THEFT,PARKING GARAGE
01/25/2024 0:00,LARCENY-THEFT,GROCERY / SUPER MARKET,01/25/2023 16:17,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/25/2024 0:00,ARSON,,01/25/2023 16:17,LARCENY-THEFT,DRUG STORE
01/25/2024 0:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/25/2023 16:22,DRUG OFFENSE,VEHICLE
01/25/2024 0:00,LARCENY-THEFT,PARKING LOT,01/25/2023 16:30,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/25/2024 0:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/25/2023 16:39,LARCENY-THEFT,DRUG STORE
01/25/2024 0:00,LARCENY-THEFT,DRIVEWAY,01/25/2023 16:54,LARCENY-THEFT,PARKING LOT
01/25/2024 0:00,AGGRAVATED ASSAULT,PARKING GARAGE,01/25/2023 16:58,DRUG OFFENSE,BUS STOP
01/25/2024 0:00,DRUG OFFENSE,BUS STOP,01/26/2023 8:30,LARCENY-THEFT,PARKING GARAGE
01/25/2024 0:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/26/2023 8:42,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/25/2024 0:05,LARCENY-THEFT,PARKING LOT,01/26/2023 8:45,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/25/2024 0:40,MOTOR VEHICLE THEFT,RENTAL STORAGE / FACILITY,01/26/2023 9:00,LARCENY-THEFT,FENCED RESIDENTIAL YARD
01/25/2024 1:00,MOTOR VEHICLE THEFT,DRIVEWAY,01/26/2023 9:18,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/25/2024 1:08,AGGRAVATED ASSAULT,ALLEY,01/26/2023 9:30,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/25/2024 1:17,LARCENY-THEFT,ALLEY,01/26/2023 9:45,LARCENY-THEFT,DRUG STORE
01/25/2024 1:22,LARCENY-THEFT,CONDO / TOWNHOUSE,01/26/2023 10:00,BURGLARY,CONSTRUCTION SITE
01/25/2024 1:30,BURGLARY,CONSTRUCTION SITE,01/26/2023 10:00,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/25/2024 2:50,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE,01/26/2023 10:10,LARCENY-THEFT,RAIL STATION
01/25/2024 2:55,LARCENY-THEFT,APARTMENT,01/26/2023 10:13,BURGLARY,OFFICE / COMMERCIAL BUILDING
01/25/2024 2:56,LARCENY-THEFT,DRIVEWAY,01/26/2023 10:48,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/25/2024 3:00,LARCENY-THEFT,VEHICLE,01/26/2023 10:50,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/25/2024 3:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/26/2023 11:27,BURGLARY,APARTMENT
01/25/2024 3:18,BURGLARY,STOREROOM/SHED (COMMERCIAL),01/26/2023 11:30,LARCENY-THEFT,RESTAURANT
01/25/2024 3:30,LARCENY-THEFT,DRUG STORE,01/26/2023 11:43,LARCENY-THEFT,OFFICE / COMMERCIAL BUILDING
01/25/2024 4:00,DRUG OFFENSE,BUS STOP,01/26/2023 11:45,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/25/2024 4:06,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/26/2023 12:11,LARCENY-THEFT,FENCED RESIDENTIAL YARD
01/25/2024 4:49,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/26/2023 12:13,LARCENY-THEFT,SCHOOL-ELEMENTARY/SECONDARY
01/25/2024 5:00,MOTOR VEHICLE THEFT,APARTMENT,01/26/2023 12:20,LARCENY-THEFT,GROCERY / SUPER MARKET
01/25/2024 20:00,RAPE,APARTMENT,01/26/2023 12:30,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE
01/25/2024 20:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/26/2023 12:36,LARCENY-THEFT,APARTMENT
01/25/2024 20:00,LARCENY-THEFT,APARTMENT,01/26/2023 12:55,LARCENY-THEFT,SPECIALTY STORE
01/25/2024 20:02,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/26/2023 13:00,LARCENY-THEFT,APARTMENT
01/25/2024 20:06,ROBBERY,DEPARTMENT / DISCOUNT STORE,01/26/2023 13:10,LARCENY-THEFT,DRUG STORE
01/25/2024 20:30,MOTOR VEHICLE THEFT,PARKING LOT,01/26/2023 13:17,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/25/2024 20:30,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/26/2023 13:23,LARCENY-THEFT,GROCERY / SUPER MARKET
01/25/2024 20:30,AGGRAVATED ASSAULT,APARTMENT,01/26/2023 13:41,BURGLARY,HOSPITAL
01/25/2024 20:59,MURDER AND NON-NEGLIGENT MANSLAUGHTER,SINGLE FAMILY HOUSE,01/26/2023 13:50,LARCENY-THEFT,SPECIALTY STORE
01/25/2024 21:00,LARCENY-THEFT,PARKING LOT,01/26/2023 13:50,LARCENY-THEFT,APARTMENT
01/25/2024 21:00,MOTOR VEHICLE THEFT,APARTMENT,01/26/2023 14:00,BURGLARY,RENTAL STORAGE / FACILITY
01/25/2024 21:00,MOTOR VEHICLE THEFT,CONDO / TOWNHOUSE,01/26/2023 14:00,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/25/2024 21:30,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/26/2023 14:00,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/25/2024 21:59,LARCENY-THEFT,PARKING LOT,01/26/2023 14:00,AGGRAVATED ASSAULT,APARTMENT
01/25/2024 22:09,DRUG OFFENSE,VEHICLE,01/26/2023 14:02,BURGLARY,SINGLE FAMILY HOUSE
01/25/2024 22:30,MOTOR VEHICLE THEFT,DRIVEWAY,01/26/2023 14:20,DRUG OFFENSE,PARKING LOT
01/25/2024 22:54,AGGRAVATED ASSAULT,CONVENIENCE MARKET / STORE,01/26/2023 14:38,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/25/2024 23:00,LARCENY-THEFT,DRIVEWAY,01/26/2023 14:40,LARCENY-THEFT,APARTMENT
01/25/2024 23:13,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/26/2023 14:54,ROBBERY,BUS STOP
01/25/2024 23:45,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/26/2023 15:00,LARCENY-THEFT,AUTO DEALERSHIP NEW/USED
01/26/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/26/2023 15:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/26/2024 0:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/26/2023 15:00,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/26/2024 0:00,LARCENY-THEFT,SCHOOL-ELEMENTARY/SECONDARY,01/26/2023 15:10,LARCENY-THEFT,APARTMENT
01/26/2024 0:00,DRUG OFFENSE,BUS STOP,01/26/2023 15:10,LARCENY-THEFT,SPECIALTY STORE
01/26/2024 0:00,LARCENY-THEFT,PARKING LOT,01/26/2023 15:20,AGGRAVATED ASSAULT,FAST FOOD STORE
01/26/2024 0:00,LARCENY-THEFT,PARKING GARAGE,01/26/2023 15:20,LARCENY-THEFT,DRUG STORE
01/26/2024 0:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/26/2023 15:35,ROBBERY,STREET / ROADWAY / SIDEWALK
01/26/2024 0:00,MOTOR VEHICLE THEFT,UNKNOWN,01/26/2023 15:35,ROBBERY,FAST FOOD STORE
01/26/2024 0:00,RAPE,HOTEL / MOTEL,01/26/2023 15:40,DRUG OFFENSE,APARTMENT
01/26/2024 0:00,LARCENY-THEFT,CONDO / TOWNHOUSE,01/26/2023 15:50,ROBBERY,FAST FOOD STORE
01/26/2024 0:00,LARCENY-THEFT,OTHER,01/26/2023 15:50,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/26/2024 0:00,DRUG OFFENSE,SINGLE FAMILY HOUSE,01/26/2023 15:58,LARCENY-THEFT,APARTMENT
01/26/2024 0:00,DRUG OFFENSE,BUS STOP,01/26/2023 16:00,LARCENY-THEFT,FENCED RESIDENTIAL YARD
01/26/2024 0:00,LARCENY-THEFT,SPECIALTY STORE,01/26/2023 16:00,LARCENY-THEFT,AIRPORT
01/26/2024 0:01,LARCENY-THEFT,APARTMENT,01/26/2023 16:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/26/2024 0:04,DRUG OFFENSE,VEHICLE,01/26/2023 16:00,BURGLARY,CONDO / TOWNHOUSE
01/26/2024 1:00,BURGLARY,SINGLE FAMILY HOUSE,01/26/2023 16:00,LARCENY-THEFT,PARKING GARAGE
01/26/2024 1:13,DRUG OFFENSE,BUS STOP,01/26/2023 16:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/26/2024 1:19,ROBBERY,STREET / ROADWAY / SIDEWALK,01/26/2023 16:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/26/2024 1:27,LARCENY-THEFT,RENTAL STORAGE / FACILITY,01/26/2023 16:10,LARCENY-THEFT,RETAIL BUSINESS
01/26/2024 1:41,MOTOR VEHICLE THEFT,DRIVEWAY,01/26/2023 16:10,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/26/2024 2:00,MOTOR VEHICLE THEFT,APARTMENT,01/26/2023 16:47,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE
01/26/2024 2:09,MOTOR VEHICLE THEFT,FAST FOOD STORE,01/26/2023 16:55,LARCENY-THEFT,RETAIL BUSINESS
01/26/2024 2:45,LARCENY-THEFT,FENCED COMMERCIAL YARD,01/27/2023 8:00,LARCENY-THEFT,SCHOOL-COLLEGE/UNIVERSITY
01/26/2024 3:00,LARCENY-THEFT,FENCED RESIDENTIAL YARD,01/27/2023 8:19,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/26/2024 3:00,LARCENY-THEFT,PARKING LOT,01/27/2023 8:30,ARSON,SCHOOL-ELEMENTARY/SECONDARY
01/26/2024 3:04,DRUG OFFENSE,OFFICE / COMMERCIAL BUILDING,01/27/2023 8:40,LARCENY-THEFT,SCHOOL-COLLEGE/UNIVERSITY
01/26/2024 4:00,BURGLARY,APARTMENT,01/27/2023 8:40,AGGRAVATED ASSAULT,SPECIALTY STORE
01/26/2024 4:30,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE,01/27/2023 9:00,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/26/2024 4:42,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/27/2023 9:29,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/26/2024 4:50,LARCENY-THEFT,CONVENIENCE MARKET / STORE,01/27/2023 9:29,DRUG OFFENSE,SINGLE FAMILY HOUSE
01/26/2024 5:00,LARCENY-THEFT,APARTMENT,01/27/2023 9:30,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/26/2024 20:00,LARCENY-THEFT,APARTMENT,01/27/2023 9:50,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE
01/26/2024 20:00,LARCENY-THEFT,BAR / LOUNG / NIGHT CLUB,01/27/2023 10:00,LARCENY-THEFT,APARTMENT
01/26/2024 20:00,LARCENY-THEFT,PARKING LOT,01/27/2023 10:00,LARCENY-THEFT,APARTMENT
01/26/2024 20:08,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/27/2023 10:15,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/26/2024 20:09,LARCENY-THEFT,SPECIALTY STORE,01/27/2023 10:37,DRUG OFFENSE,PARKING LOT
01/26/2024 20:29,LARCENY-THEFT,DRIVEWAY,01/27/2023 10:46,DRUG OFFENSE,VEHICLE
01/26/2024 20:33,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/27/2023 11:00,LARCENY-THEFT,GROCERY / SUPER MARKET
01/26/2024 20:35,LARCENY-THEFT,CONVENIENCE MARKET / STORE,01/27/2023 11:09,BURGLARY,SINGLE FAMILY HOUSE
01/26/2024 20:50,BURGLARY,APARTMENT,01/27/2023 11:11,LARCENY-THEFT,RETAIL BUSINESS
01/26/2024 20:52,BURGLARY,SINGLE FAMILY HOUSE,01/27/2023 11:15,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/26/2024 21:00,LARCENY-THEFT,PARKING LOT,01/27/2023 11:16,DRUG OFFENSE,PARKING LOT
01/26/2024 21:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/27/2023 11:20,LARCENY-THEFT,RETAIL BUSINESS
01/26/2024 21:04,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/27/2023 11:30,LARCENY-THEFT,BAR / LOUNG / NIGHT CLUB
01/26/2024 21:08,ROBBERY,CONVENIENCE MARKET / STORE,01/27/2023 11:42,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/26/2024 21:30,AGGRAVATED ASSAULT,DEPARTMENT / DISCOUNT STORE,01/27/2023 11:50,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/26/2024 22:00,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE,01/27/2023 12:00,BURGLARY,RENTAL STORAGE / FACILITY
01/26/2024 22:13,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/27/2023 12:00,LARCENY-THEFT,RETAIL BUSINESS
01/26/2024 22:17,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/27/2023 12:00,BURGLARY,APARTMENT
01/26/2024 22:27,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/27/2023 12:00,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/26/2024 22:47,AGGRAVATED ASSAULT,APARTMENT,01/27/2023 12:17,LARCENY-THEFT,BANK / SAVINGS / CREDIT UNION
01/26/2024 23:00,ROBBERY,ALLEY,01/27/2023 12:18,LARCENY-THEFT,RETAIL BUSINESS
01/26/2024 23:00,LARCENY-THEFT,OTHER,01/27/2023 12:20,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/26/2024 23:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/27/2023 12:25,LARCENY-THEFT,ADULT ONLY STORE / MOVIE
01/26/2024 23:00,MOTOR VEHICLE THEFT,HOTEL / MOTEL,01/27/2023 12:30,LARCENY-THEFT,CONSTRUCTION SITE
01/26/2024 23:23,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/27/2023 13:00,LARCENY-THEFT,VEHICLE
01/26/2024 23:30,LARCENY-THEFT,PARKING LOT,01/27/2023 13:15,DRUG OFFENSE,GOVERNMENT / PUBLIC BUILDING
01/26/2024 23:52,ROBBERY,CONVENIENCE MARKET / STORE,01/27/2023 13:15,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/27/2024 0:00,RAPE,APARTMENT,01/27/2023 13:16,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/27/2024 0:00,LARCENY-THEFT,APARTMENT,01/27/2023 13:30,AGGRAVATED ASSAULT,APARTMENT
01/27/2024 0:00,DRUG OFFENSE,RETAIL BUSINESS,01/27/2023 14:00,BURGLARY,STOREROOM/SHED (RESIDENTIAL)
01/27/2024 0:00,LARCENY-THEFT,FENCED COMMERCIAL YARD,01/27/2023 14:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/27/2024 0:00,AGGRAVATED ASSAULT,APARTMENT,01/27/2023 14:00,MOTOR VEHICLE THEFT,HOTEL / MOTEL
01/27/2024 0:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/27/2023 14:00,BURGLARY,NURSING CARE
01/27/2024 0:00,BURGLARY,RESTAURANT,01/27/2023 14:00,LARCENY-THEFT,PARKING LOT
01/27/2024 0:00,LARCENY-THEFT,VEHICLE,01/27/2023 14:01,LARCENY-THEFT,CONDO / TOWNHOUSE
01/27/2024 0:00,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/27/2023 14:17,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/27/2024 0:00,LARCENY-THEFT,APARTMENT,01/27/2023 14:21,MURDER AND NON-NEGLIGENT MANSLAUGHTER,STREET / ROADWAY / SIDEWALK
01/27/2024 0:00,AGGRAVATED ASSAULT,APARTMENT,01/27/2023 14:24,LARCENY-THEFT,DRUG STORE
01/27/2024 0:00,LARCENY-THEFT,MOBILE HOME,01/27/2023 14:52,LARCENY-THEFT,PARKING LOT
01/27/2024 0:00,LARCENY-THEFT,VEHICLE,01/27/2023 15:00,BURGLARY,RENTAL STORAGE / FACILITY
01/27/2024 0:01,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/27/2023 15:07,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/27/2024 0:01,LARCENY-THEFT,PARKING LOT,01/27/2023 15:15,LARCENY-THEFT,PARKING LOT
01/27/2024 0:01,BURGLARY,LOAN / FINANCE COMPANY,01/27/2023 15:25,LARCENY-THEFT,GROCERY / SUPER MARKET
01/27/2024 0:02,LARCENY-THEFT,VEHICLE,01/27/2023 15:42,DRUG OFFENSE,OTHER
01/27/2024 0:10,LARCENY-THEFT,DRUG STORE,01/27/2023 15:50,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/27/2024 0:48,LARCENY-THEFT,CONVENIENCE MARKET / STORE,01/27/2023 16:00,LARCENY-THEFT,PARKING LOT
01/27/2024 1:00,LARCENY-THEFT,OTHER,01/27/2023 16:00,LARCENY-THEFT,FENCED COMMERCIAL YARD
01/27/2024 1:06,LARCENY-THEFT,APARTMENT,01/27/2023 16:00,BURGLARY,SINGLE FAMILY HOUSE
01/27/2024 1:39,AGGRAVATED ASSAULT,BAR / LOUNG / NIGHT CLUB,01/27/2023 16:00,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/27/2024 1:40,MOTOR VEHICLE THEFT,APARTMENT,01/27/2023 16:30,LARCENY-THEFT,VEHICLE
01/27/2024 2:00,LARCENY-THEFT,RESTAURANT,01/27/2023 16:30,LARCENY-THEFT,FENCED COMMERCIAL YARD
01/27/2024 2:20,LARCENY-THEFT,CONVENIENCE MARKET / STORE,01/27/2023 16:30,LARCENY-THEFT,CONSTRUCTION SITE
01/27/2024 2:23,AGGRAVATED ASSAULT,APARTMENT,01/27/2023 16:30,LARCENY-THEFT,VEHICLE
01/27/2024 2:30,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE,01/27/2023 16:33,LARCENY-THEFT,RETAIL BUSINESS
01/27/2024 2:55,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/27/2023 16:38,DRUG OFFENSE,VEHICLE
01/27/2024 2:55,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/27/2023 16:42,RAPE,APARTMENT
01/27/2024 3:09,DRUG OFFENSE,APARTMENT,01/27/2023 16:45,AGGRAVATED ASSAULT,DRIVEWAY
01/27/2024 3:18,AGGRAVATED ASSAULT,BAR / LOUNG / NIGHT CLUB,01/27/2023 16:47,LARCENY-THEFT,PARKING GARAGE
01/27/2024 4:03,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/27/2023 16:50,LARCENY-THEFT,PARK / PLAYGROUND
01/27/2024 4:50,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/28/2023 8:30,MOTOR VEHICLE THEFT,DRIVEWAY
01/27/2024 20:00,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/28/2023 9:00,LARCENY-THEFT,VEHICLE
01/27/2024 20:00,MOTOR VEHICLE THEFT,HOTEL / MOTEL,01/28/2023 9:00,LARCENY-THEFT,PARKING LOT
01/27/2024 20:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/28/2023 9:00,AGGRAVATED ASSAULT,BUS STOP
01/27/2024 20:00,LARCENY-THEFT,CONDO / TOWNHOUSE,01/28/2023 9:04,DRUG OFFENSE,GOVERNMENT / PUBLIC BUILDING
01/27/2024 21:00,AGGRAVATED ASSAULT,CONDO / TOWNHOUSE,01/28/2023 9:43,AGGRAVATED ASSAULT,CANAL / RIGHT-OF-WAY
01/27/2024 21:15,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/28/2023 10:00,LARCENY-THEFT,APARTMENT
01/27/2024 21:27,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/28/2023 10:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/27/2024 21:30,LARCENY-THEFT,PARKING LOT,01/28/2023 10:00,LARCENY-THEFT,FENCED RESIDENTIAL YARD
01/27/2024 21:31,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/28/2023 10:06,AGGRAVATED ASSAULT,DEPARTMENT / DISCOUNT STORE
01/27/2024 21:43,ROBBERY,APARTMENT,01/28/2023 10:40,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/27/2024 22:00,MOTOR VEHICLE THEFT,APARTMENT,01/28/2023 11:00,LARCENY-THEFT,VEHICLE
01/27/2024 22:00,LARCENY-THEFT,APARTMENT,01/28/2023 11:20,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/27/2024 22:00,MOTOR VEHICLE THEFT,APARTMENT,01/28/2023 11:23,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/27/2024 22:00,LARCENY-THEFT,APARTMENT,01/28/2023 11:30,LARCENY-THEFT,OTHER
01/27/2024 22:24,DRUG OFFENSE,BUS STOP,01/28/2023 11:50,LARCENY-THEFT,OTHER
01/27/2024 22:26,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/28/2023 11:57,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/27/2024 22:30,MOTOR VEHICLE THEFT,DRIVEWAY,01/28/2023 12:00,MOTOR VEHICLE THEFT,ADULT ONLY STORE / MOVIE
01/27/2024 22:59,AGGRAVATED ASSAULT,PARK / PLAYGROUND,01/28/2023 12:15,LARCENY-THEFT,GROCERY / SUPER MARKET
01/27/2024 23:00,MOTOR VEHICLE THEFT,APARTMENT,01/28/2023 12:30,LARCENY-THEFT,GROCERY / SUPER MARKET
